,t0,dt0,month,lon,lat,inversion_strength,inversion_height,low_level_stability,rh_sub_850,surf_wind_velocity,wind_shear,dt_
554,-31.378677,2020-01-19 10:49:53.957000+00:00,1,98.4043853678937,87.39870955281606,12.69989,503.16135,11.684738,0.252093,3.2300186,-2.1666565,2020-01-19 10:49:53.957
556,-28.06369,2020-01-09 16:57:08.717000+00:00,1,113.95537968058593,87.15302875799756,9.386475,985.69464,7.481552,0.23677096,6.706978,6.1098013,2020-01-09 16:57:08.717
557,-29.640549,2020-01-01 11:08:09.233000+00:00,1,117.9772060089884,86.70043710091312,8.51445,891.2745,8.306732,0.17613263,9.053037,4.168764,2020-01-01 11:08:09.233
559,-22.980667,2020-01-18 10:55:05.072000+00:00,1,98.28261621104562,87.40447859160764,4.398239,1237.8612,2.7214813,0.29384777,4.5245028,-2.0139744,2020-01-18 10:55:05.072
560,-31.845139,2020-01-10 16:54:12.193000+00:00,1,112.38860585009925,87.1855538103741,10.056107,1022.7791,9.203232,0.23131233,5.1577115,7.625769,2020-01-10 16:54:12.193
561,-27.696136,2020-01-02 04:55:15.614000+00:00,1,117.04299524620939,86.79097332813716,6.607971,1010.74805,6.048996,0.30686402,9.036047,4.19493,2020-01-02 04:55:15.614
562,-27.798706,2020-01-19 22:45:11.623000+00:00,1,97.98472404180296,87.41946853124132,11.382629,793.2528,7.1618347,0.23837562,2.9000473,7.129033,2020-01-19 22:45:11.623
563,-29.366714,2020-01-01 05:44:27.397000+00:00,1,118.08910205545524,86.66912212001655,9.477844,594.4777,8.502563,0.16316131,8.8632765,4.810096,2020-01-01 05:44:27.397
564,-23.536781,2020-01-13 17:06:00.094000+00:00,1,106.54353929378229,87.35497601085792,6.1851273,973.7692,5.318527,0.46553868,8.761362,3.1621675,2020-01-13 17:06:00.094
567,-31.593124,2020-01-12 16:52:31.916000+00:00,1,109.02003110619388,87.28356199260732,9.940475,876.8461,8.7061615,0.2640203,7.3805494,3.522769,2020-01-12 16:52:31.916
570,-28.021347,2020-01-03 10:52:35.700000+00:00,1,115.70989295934653,86.91135745846076,10.1440735,650.61316,8.416901,0.25179514,5.269215,-0.15485096,2020-01-03 10:52:35.700
571,-27.353577,2020-01-22 16:58:04.771000+00:00,1,94.69761571705409,87.46976138437115,6.7807617,400.6109,4.721466,0.35005638,3.2859964,3.1696835,2020-01-22 16:58:04.771
572,-13.702759,2020-01-30 04:51:44.257000+00:00,1,96.14524451660581,87.47956363425611,3.3438416,303.06943,-0.19293213,0.3498797,5.7686157,8.905297,2020-01-30 04:51:44.257
573,-32.8487,2020-01-10 22:47:29.068000+00:00,1,111.99071789588854,87.19535529824718,10.994438,968.7564,9.983353,0.2341133,6.3006926,4.49115,2020-01-10 22:47:29.068
574,-23.68702,2020-01-07 22:54:17.354000+00:00,1,115.16032929589876,87.11513348122665,6.388542,320.81256,-0.9029083,0.30797052,4.005457,-1.5573416,2020-01-07 22:54:17.354
575,-23.657288,2020-01-29 04:52:04.123000+00:00,1,95.26424620564623,87.47094922931116,5.925995,825.328,2.5250092,0.32608366,5.7563457,-1.2291665,2020-01-29 04:52:04.123
576,-28.731209,2020-01-09 22:49:09.952000+00:00,1,113.6346310057034,87.1608824101966,8.8005905,795.85706,7.7955627,0.24984753,5.0400248,8.224156,2020-01-09 22:49:09.952
577,-31.49675,2020-01-31 04:52:33.869000+00:00,1,96.49123828191955,87.43380775274218,9.79985,1130.7241,9.4361725,0.32218537,4.164407,9.782962,2020-01-31 04:52:33.869
578,-30.10807,2020-01-23 17:05:57.682000+00:00,1,93.75142448947102,87.43387426852688,10.261925,717.97595,8.974747,0.33045706,4.659183,2.4651399,2020-01-23 17:05:57.682
581,-25.508911,2020-01-31 10:53:36.463000+00:00,1,96.37631597565804,87.4579403327821,9.154602,735.01636,8.1883545,0.32963625,9.331729,1.9520445,2020-01-31 10:53:36.463
582,-30.332947,2020-01-12 22:44:04.026000+00:00,1,108.49144544238057,87.29561309945385,10.448502,600.2952,8.10347,0.27977416,8.383503,6.2291374,2020-01-12 22:44:04.026
584,-33.310036,2020-01-28 10:49:41.822000+00:00,1,95.76557468815511,87.45503242646055,11.561317,640.59247,11.182053,0.25005743,2.1367903,3.119329,2020-01-28 10:49:41.822
585,-20.739037,2020-01-30 10:48:23.402000+00:00,1,96.52827197720951,87.46098215065552,1.0022049,1957.4633,-1.2938385,0.2367135,7.9980226,5.4598985,2020-01-30 10:48:23.402
587,-31.032776,2020-01-11 23:02:29.849000+00:00,1,110.3728280074704,87.25315788090869,9.837204,531.02826,5.967987,0.26932988,7.3905754,8.211467,2020-01-11 23:02:29.849
589,-32.917595,2020-01-27 16:53:33.396000+00:00,1,95.87208308650136,87.44792171460249,11.828896,1542.3167,10.719879,0.24182083,3.3044717,3.9707701,2020-01-27 16:53:33.396
590,-25.052872,2020-01-26 16:52:27.232000+00:00,1,94.27610293001821,87.42125151830629,5.5641327,613.12665,3.2080688,0.22861375,5.0995574,6.723964,2020-01-26 16:52:27.232
593,-23.323761,2020-01-16 22:52:10.383000+00:00,1,100.37075755033466,87.5573130292263,3.590866,565.5129,2.8997803,0.35312334,6.699416,5.1066036,2020-01-16 22:52:10.383
594,-30.064041,2020-01-24 16:55:38.397000+00:00,1,92.98959987154562,87.41527193447533,10.052765,424.56958,7.516983,0.33046588,4.6304407,0.87681866,2020-01-24 16:55:38.397
596,-32.247612,2020-01-30 17:02:00.167000+00:00,1,96.50766633261385,87.43736304892516,10.284584,1528.3871,8.399673,0.21277772,5.486382,6.2163815,2020-01-30 17:02:00.167
598,-21.320282,2020-01-29 16:52:44.317000+00:00,1,95.29477491751655,87.47319929337279,6.161316,1071.6921,4.791107,0.35639936,3.5431056,8.602322,2020-01-29 16:52:44.317
599,-29.004044,2020-01-21 10:56:36.518000+00:00,1,96.16136262264621,87.48909636519122,8.828293,909.6233,8.553696,0.25344113,7.3092937,2.605731,2020-01-21 10:56:36.518
600,-29.414673,2020-01-01 22:51:33.777000+00:00,1,117.3917563890065,86.75863785338382,7.810913,1121.697,7.524872,0.3020163,9.048196,7.0357466,2020-01-01 22:51:33.777
601,-14.166687,2020-01-31 16:52:50.070000+00:00,1,96.2888316033036,87.4842129437941,1.1156616,653.4232,-0.6402283,0.31563267,5.6050043,11.668511,2020-01-31 16:52:50.070
602,-29.748367,2020-01-23 04:56:21.106000+00:00,1,94.20345995984731,87.45106025041122,9.351044,556.08966,7.896408,0.32808727,5.125616,3.111991,2020-01-23 04:56:21.106
604,-29.750214,2020-01-28 16:50:12.070000+00:00,1,95.6522906116695,87.46126843900304,10.616882,1424.0659,9.246231,0.29065233,6.012721,-1.735712,2020-01-28 16:50:12.070
605,-30.768127,2020-01-23 10:53:19.103000+00:00,1,93.9818206781589,87.44260053075314,10.376053,776.51373,8.916748,0.32309496,5.152184,1.8231153,2020-01-23 10:53:19.103
606,-22.642265,2020-01-17 22:50:36.934000+00:00,1,98.54953358267396,87.4451586029027,4.436638,1296.089,2.5152283,0.28123397,6.231011,4.185413,2020-01-17 22:50:36.934
607,-29.476517,2019-12-31 22:51:49.951000+00:00,12,118.06903311148288,86.63156096059296,11.465256,740.52356,9.738861,0.18856794,5.092057,7.0725155,2019-12-31 22:51:49.951
608,-28.368225,2020-01-20 04:52:34.313000+00:00,1,97.69544391952341,87.4353515752513,9.555695,959.5374,7.76651,0.2453,6.4123383,1.0379047,2020-01-20 04:52:34.313
612,-30.998932,2020-01-24 10:58:22.527000+00:00,1,93.11284624832665,87.42116713435743,11.375717,510.57944,9.156311,0.3483241,2.4943233,3.7043972,2020-01-24 10:58:22.527
613,-26.581459,2020-01-05 22:40:22.780000+00:00,1,115.34145580721139,87.08925254893828,8.408897,892.6811,5.8496246,0.23296113,2.7423515,1.6627913,2020-01-05 22:40:22.780
615,-28.920258,2020-01-25 10:49:07.497000+00:00,1,92.81741191276274,87.40411843749729,8.594849,438.30322,6.1375732,0.2542049,4.9225564,3.6335902,2020-01-25 10:49:07.497
616,-26.640488,2020-01-26 04:51:23.506000+00:00,1,93.26303546632069,87.40849871408173,7.059906,563.7078,4.8228455,0.28809983,4.1738524,3.9879127,2020-01-26 04:51:23.506
617,-27.45086,2020-01-06 22:55:07.873000+00:00,1,114.98584658800131,87.11194717055449,9.487373,589.86926,5.246582,0.26097056,2.317707,4.53677,2020-01-06 22:55:07.873
618,-25.432281,2020-01-25 04:54:48.588000+00:00,1,92.84274063356155,87.40646337583095,4.916321,430.18332,2.8487701,0.28149843,4.554845,2.4468222,2020-01-25 04:54:48.588
620,-26.243912,2020-01-26 10:54:35.932000+00:00,1,93.67980064307596,87.41584075788407,6.9043884,513.9877,4.768631,0.25348297,5.6238813,4.731204,2020-01-26 10:54:35.932
621,-25.514267,2020-01-04 22:49:24.713000+00:00,1,115.33994831098099,87.0403063172801,6.7436676,1154.3728,6.662201,0.20738125,5.384744,1.6623077,2020-01-04 22:49:24.713
623,-24.229721,2020-01-27 10:47:25.949000+00:00,1,95.77082189369654,87.44839075960883,1.0274353,1686.8175,0.25575256,0.2834916,2.4308608,9.8968315,2020-01-27 10:47:25.949
