time,t0,dt0,month,lon,lat,inversion_strength,inversion_height,low_level_stability,t_850hpa,rh_sub_850,surf_wind_velocity,wind_shear,dt_,temp_2m,down_long_hemisp,up_long_hemisp,lat_tower,lon_tower,wspd_u_mean_2m,wspd_v_mean_2m,wspd_u_mean_6m,wspd_v_mean_6m,wspd_u_mean_10m,wspd_v_mean_10m,wspd_tower_2m,wspd_tower_6m,wspd_tower_10m,rlns
2019-10-31 22:55:09.757000+00:00,-24.48323,2019-10-31 22:55:09.757000+00:00,10,123.10980816436916,85.79471716557339,7.7193146,677.76874,3.039383,-21.432983,0.17224872,3.089488,3.7997947,2019-10-31 22:55:09.757,-24.06967091666667,188.61903166405995,216.36311509270985,85.79469082361112,123.03327930199998,-2.8772058400286085,-0.22886567344579603,-3.064093421844486,-0.13233125360298958,-3.3469625170526633,0.031062047766815225,2.8862939805876544,3.0669496341594513,3.3471066522247193,-27.7440834286499
2019-11-01 04:56:50.315000+00:00,-18.683792,2019-11-01 04:56:50.315000+00:00,11,122.96902408617547,85.80840026613836,3.8615875,414.93872,-4.9544983,-23.888641,0.16184264,1.8469436,3.2942026,2019-11-01 04:56:50.315,-18.98070705,229.99843306457515,238.340022991333,85.80820195222222,122.89434815,-2.914619976181499,2.1181514249730924,-3.246093775049425,2.4088972612012967,-3.4605138006817953,2.64526447123527,3.602995290681322,4.042265554294737,4.355752505307065,-8.341589926757848
2019-11-01 16:51:40.040000+00:00,-18.477798,2019-11-01 16:51:40.040000+00:00,11,122.77198511309635,85.83125637162246,1.8331451,539.5403,-6.124939,-24.602737,0.18425897,5.2018776,-2.693986,2019-11-01 16:51:40.040,-18.820800716666664,228.19607122178394,239.12069738053643,85.83099551083333,122.70010949166667,-1.2029798884332625,3.5019717567811064,-1.346524361201232,3.86054341624859,-1.4508644735684197,4.100108014659938,3.7028322669636893,4.088633429894238,4.349240560435997,-10.924626158752488
2019-11-01 22:53:41.759000+00:00,-18.432388,2019-11-01 22:53:41.759000+00:00,11,122.68344894872027,85.83808094602503,0.89271545,519.6926,-6.787262,-25.21965,0.20571484,1.4184543,4.227781,2019-11-01 22:53:41.759,-18.781017233333333,226.1923222872162,239.25585409690856,85.83776353083333,122.61124119000002,-0.11827808902198791,2.2737214154903986,-0.22065774275312786,2.439717995448694,-0.2283050606683788,2.590996478768062,2.2767957268060646,2.4496762514163173,2.6010355541044206,-13.063531809692364
2019-11-02 04:55:30.108000+00:00,-19.437454,2019-11-02 04:55:30.108000+00:00,11,122.59866823154827,85.84877787966315,0.6433258,6.0154457,-3.6569672,-23.294617,0.17705315,1.4769948,3.1975253,2019-11-02 04:55:30.108,-20.1873394,211.4980459582011,232.46379440180462,85.84862324583334,122.52439998194443,0.6124645994724424,0.8918795860435198,0.7071936119073559,1.0299758854551242,0.7728313741237806,0.9865391262215063,1.081925173756531,1.249389102458333,1.2532069982233358,-20.96574844360353
2019-11-02 10:54:19.479000+00:00,-24.430397,2019-11-02 10:54:19.479000+00:00,11,122.45747495074288,85.85582132418087,5.361412,615.3215,3.4651947,-21.07611,0.1862778,4.1244593,-0.028774261,2019-11-02 10:54:19.479,-24.841104633333334,155.7129830984497,208.5911136721802,85.85543669722222,122.3850926563889,-3.1037268867179453,0.42257821403745666,-3.5416350194757555,0.45683941870654843,-3.9626446630135406,0.6586368709440651,3.132362197178825,3.5709775784315942,4.017008246578127,-52.87813057373049
2019-11-02 22:54:22.874000+00:00,-20.97667,2019-11-02 22:54:22.874000+00:00,11,122.05709895276152,85.87765877543421,3.3077087,626.84906,1.3643951,-19.612274,0.15260206,3.4698918,3.133454,2019-11-02 22:54:22.874,-20.933705183333334,225.01811787253064,232.13337922781625,85.87731027833333,121.98429916527778,-3.538532645307792,0.2088592723213083,-3.7446183740104773,0.307452189517726,-3.8975030629584495,0.4841696011248907,3.544691168147593,3.75721886716972,3.927461053711918,-7.115261355285611
2019-11-03 17:04:07.168000+00:00,-17.237793,2019-11-03 17:04:07.168000+00:00,11,120.92428974131026,85.91708972053644,0.0,-7.0180407,-4.4157104,-21.653503,0.13179702,7.310021,5.4825416,2019-11-03 17:04:07.168,-18.433554199999996,231.93254823505399,239.92108786121366,85.91672743083333,120.8510570075,-6.9525433120125015,0.9176974000995433,-7.590649253980598,1.0152500241246332,-7.952295847738047,1.3823961873369437,7.012847283633034,7.658243186817802,8.071556756209764,-7.988539626159678
2019-11-04 05:00:24.477000+00:00,-17.29509,2019-11-04 05:00:24.477000+00:00,11,120.18896645898025,85.94030887272407,2.3107147,280.00732,-1.3854218,-18.680511,0.23587732,6.2850037,-0.031693935,2019-11-04 05:00:24.477,-17.34698153333333,185.561029613177,238.26772677961986,85.93985316444443,120.1116296496111,-5.527851207929272,-0.23915707188882065,-5.906063056248012,-0.16647693318045018,-6.116068070171176,0.0568114381281493,5.533022237623806,5.908408871570989,6.1163319218686585,-52.706697166442865
2019-11-04 22:54:52.268000+00:00,-24.107605,2019-11-04 22:54:52.268000+00:00,11,119.13370931150008,85.95317759958174,5.8444977,1229.8245,5.235504,-18.8721,0.25554192,6.677275,-6.553482,2019-11-04 22:54:52.268,-25.453984916666663,165.35749037175495,208.86712029485065,85.9525671188889,119.05960912516666,-2.88139872020805,-2.1554201848051537,-3.4418043425865035,-2.677789507487401,-3.857336152519564,-2.9653237689129237,3.5983739046800114,4.360799671970375,4.865407202692738,-43.5096299230957
2019-11-05 04:53:00.865000+00:00,-20.10794,2019-11-05 04:53:00.865000+00:00,11,118.83283775236117,85.95081792001608,1.8720398,611.7136,0.09983826,-20.008102,0.20178019,7.003102,-0.3875308,2019-11-05 04:53:00.865,-20.363882799999995,164.03082361502328,226.32233502646127,85.95013141194445,118.75785105194443,-5.144751450527453,-2.091569638076367,-5.652862082866025,-2.3437778974274517,-6.1304114448372635,-2.442307778074862,5.553659247615687,6.1194889133304144,6.59900081571723,-62.291511411437995
2019-11-06 04:58:30.903000+00:00,-26.97351,2019-11-06 04:58:30.903000+00:00,11,117.7468510607146,85.92029658348291,7.454315,333.63992,4.4774933,-22.496017,0.15085195,3.1289876,0.33354783,2019-11-06 04:58:30.903,-27.725676816666663,148.15043900375363,200.69050113143922,85.91957156333335,117.66950929499998,-0.9733453972190059,-1.541998617738821,-1.3826572921130438,-2.2190176260474557,-1.83133168925549,-2.48133603578297,1.8235023990650132,2.6145325418021974,3.083959188858781,-52.54006212768559
2019-11-06 10:58:39.309000+00:00,-23.408875,2019-11-06 10:58:39.309000+00:00,11,117.48618914909575,85.91709533045128,3.1639404,368.42548,1.3233643,-22.08551,0.1565145,6.0338054,-1.1796064,2019-11-06 10:58:39.309,-24.002951516666666,151.8709543252055,209.62254307154336,85.91644004916667,117.40924974499998,-3.608611349643654,-1.6446320001122239,-4.249642513331802,-1.9150261171166505,-5.027537631820539,-2.109265143787483,3.96571434782816,4.661200115888172,5.4520761262264585,-57.75158874633786
2019-11-06 22:53:55.191000+00:00,-19.317009,2019-11-06 22:53:55.191000+00:00,11,117.04050476132757,85.9186771984303,0.049705505,6.015451,-3.176651,-22.443954,0.17460541,5.6954823,-2.9328067,2019-11-06 22:53:55.191,-19.434973333333332,207.1877498232015,233.4505014003499,85.9179582025,116.96746424027779,-4.702473924895003,-0.15387352378430003,-5.04177154641353,-0.12286440124797944,-5.326398768427696,-0.000946612190782413,4.704990762545577,5.043268383431433,5.326398852544063,-26.262751577148407
2019-11-07 04:58:18.995000+00:00,-21.747833,2019-11-07 04:58:18.995000+00:00,11,116.85410406645529,85.92108317935126,1.4311371,62.56014,-0.6613922,-22.409225,0.21470031,5.8346233,-2.9570277,2019-11-07 04:58:18.995,-22.66491561666667,156.77835930442808,215.0265702571869,85.92037287166667,116.77830080222222,-2.8947600708770405,-1.4257864500634911,-3.5649472540582927,-1.7763893472616363,-4.313244006311136,-2.0161877699176918,3.22684100462491,3.983014943140734,4.761206462814295,-58.248210952758825
2019-11-07 10:59:54.588000+00:00,-22.143646,2019-11-07 10:59:54.588000+00:00,11,116.65296437468425,85.91836097834869,0.14328003,5.514164,-0.5611725,-22.848099,0.17897409,4.1488686,-0.7118552,2019-11-07 10:59:54.588,-22.568322199999997,194.2524153616079,221.24883567349752,85.91761649444443,116.57789859111112,-4.457825286761696,-1.535131593772349,-4.7630693103813915,-1.5903708574821969,-5.232028454849674,-1.6291121552420194,4.714746578289233,5.021564369778179,5.479792712020589,-26.996420311889636
2019-11-07 22:55:35.697000+00:00,-27.40033,2019-11-07 22:55:35.697000+00:00,11,116.35588926538729,85.91310107563189,5.966797,1376.9419,5.964142,-21.436188,0.16689618,5.5456114,-1.7232878,2019-11-07 22:55:35.697,-28.162345316666666,148.5620685545476,198.4751369496282,85.91224814027777,116.27916648472221,-2.1100132659437687,-1.5521633774066554,-2.8259881702009935,-2.0048326536183736,-3.395578860855552,-2.388006344008715,2.6194211445701368,3.464904487447013,4.151208269807112,-49.913068395080586
2019-11-08 10:53:04.845000+00:00,-22.622993,2019-11-08 10:53:04.845000+00:00,11,116.07710279903516,85.90015889687021,2.1864395,725.8827,1.4242401,-21.29338,0.13606203,1.7565675,1.8810005,2019-11-08 10:53:04.845,-22.613565533333336,220.77416113441467,226.23265672706606,85.89923206611111,116.00455438847499,-1.4459586676597866,-1.962283608997602,-1.5467292778065378,-2.299594823466705,-1.5854126812694886,-2.454896129081867,2.4374891652520465,2.771372910840185,2.9223361159372554,-5.4584955926513885
2019-11-08 16:51:36.543000+00:00,-21.512024,2019-11-08 16:51:36.543000+00:00,11,115.91759092047636,85.88760259863662,1.272644,366.4204,-0.9067993,-22.418823,0.14469588,6.40458,-2.6355195,2019-11-08 16:51:36.543,-21.901043016666666,176.7690246244685,220.90611668104808,85.88657106444444,115.84452444472223,-0.19749008687800038,-2.195965557761517,-0.14762158447552493,-3.5074559528916494,-0.3072316302314095,-4.817485464569825,2.204828126020242,3.5105611223390105,4.827272260392632,-44.137092056579576
2019-11-08 23:22:24.030000+00:00,-19.608551,2019-11-08 23:22:24.030000+00:00,11,115.79241778927513,85.86824116087847,0.0,8.822652,-2.749237,-22.357788,0.14376627,6.604121,-1.5096445,2019-11-08 23:22:24.030,-20.697742783333332,218.9570832564163,230.97306933521273,85.86730395388888,115.71863921388888,1.548412163214055,-4.576878362019832,2.0081950090014438,-5.368473118919737,2.1137888021506557,-5.643432432765757,4.831707334671107,5.7317842617061325,6.026311701471302,-12.01598607879643
2019-11-09 10:52:07.865000+00:00,-25.527817,2019-11-09 10:52:07.865000+00:00,11,115.78274104598363,85.83974297718986,3.1954498,1245.7572,3.1231842,-22.404633,0.14054109,5.411688,-1.2886052,2019-11-09 10:52:07.865,-26.398652749999997,150.47137600442252,203.59592425362905,85.83888933583333,115.71032941694443,1.86297147088827,-2.335680365017837,2.405277593620563,-3.1026254647860143,2.8901104026767834,-3.832611660966792,2.9876521666474933,3.9257668138991337,4.800171901446779,-53.124548249206526
