,time,temp_2m,temp_2m_qc,down_long_hemisp,down_long_hemisp_qc,up_long_hemisp,up_long_hemisp_qc,lat_tower,lon_tower
8497,2020-01-02 04:30:00,-28.601575216666667,0.0,161.39049207619982,0.0,200.8921203571447,0.0,86.7863923961111,117.02066956372224
8498,2020-01-02 04:40:00,-28.54343745,0.0,162.9578381113434,0.0,201.20899076454162,0.0,86.78720275999999,117.01137861278058
8499,2020-01-02 04:50:00,-28.429364633333336,0.0,166.0741804200109,0.0,201.84522223855333,0.0,86.78800489638888,117.00198211130558
8500,2020-01-02 05:00:00,-28.26761695,0.0,171.9787996138382,0.0,202.95261855396268,0.0,86.78880518583334,116.99244348083332
8501,2020-01-02 05:10:00,-28.061782583333333,0.0,177.35166866345725,0.0,203.91683587598163,0.0,86.78960721888888,116.98281113916667
8502,2020-01-02 05:20:00,-27.923378200000002,0.0,178.8012131988017,0.0,204.45543420344035,0.0,86.79040847138889,116.97313039305557
8503,2020-01-02 05:30:00,-27.834652266666666,0.0,177.69136011519115,0.0,204.6376377528254,0.0,86.79120328472223,116.96327425777778
8504,2020-01-02 05:40:00,-27.799984716666664,0.0,174.3785228241984,0.0,204.42478666208905,0.0,86.79199892444444,116.95343590527777
8505,2020-01-02 05:50:00,-27.834969383333334,0.0,171.17242026737213,0.0,203.98123455051422,0.0,86.79279509972221,116.94357904305556
8506,2020-01-02 06:00:00,-27.874179950000002,0.0,167.9970975843938,0.0,203.57898037156423,0.0,86.79359990527777,116.93356152333334
8507,2020-01-02 06:10:00,-27.8963595,0.0,165.16236248488107,0.0,203.24663953657787,0.0,86.7944039925,116.92337054916666
8508,2020-01-02 06:20:00,-27.893898016666668,0.0,163.9511980765025,0.0,203.25270094820658,0.0,86.79520601194443,116.91304065805555
8509,2020-01-02 06:30:00,-27.873853166666663,0.0,164.00781310207364,0.0,203.34691537166594,0.0,86.79601269444446,116.90272824944444
8510,2020-01-02 06:40:00,-27.840472866666666,0.0,164.60034254542035,0.0,203.37685696314492,0.0,86.79682542194445,116.89234815249999
8511,2020-01-02 06:50:00,-27.80522798333333,0.0,163.39298497386932,0.0,203.51015245464328,0.0,86.79764341527778,116.88181800972222
8512,2020-01-02 07:00:00,-27.799267766666667,0.0,159.24973358947756,0.0,203.17951398254394,0.0,86.79846457694444,116.87126204083333
8513,2020-01-02 07:10:00,-27.80805141666667,0.0,160.32089438673657,0.0,203.07359493452708,0.0,86.79928547805555,116.8605540361111
8514,2020-01-02 07:20:00,-27.789528866666664,0.0,163.73411751575472,0.0,203.42781291828157,0.0,86.80010659444444,116.84991904694444
8515,2020-01-02 07:30:00,-27.774253833333336,0.0,164.05316392950692,0.0,203.5365061087672,0.0,86.80093365388889,116.83926894805555
8516,2020-01-02 07:40:00,-27.810292216666664,0.0,161.84171600144703,0.0,203.45505971635183,0.0,86.80176093638889,116.82849668083331
8517,2020-01-02 07:50:00,-27.83995893333333,0.0,163.89724156021117,0.0,203.4834257167053,0.0,86.80258976249999,116.8175615638889
8518,2020-01-02 08:00:00,-27.75455561666667,0.0,172.27237379660286,0.0,204.3046356108729,0.0,86.803423175,116.806639515
8519,2020-01-02 08:10:00,-27.58292401666667,0.0,179.99234440427145,0.0,205.46381223325093,0.0,86.80425472833333,116.79562270888889
8520,2020-01-02 08:20:00,-27.473594183333336,0.0,181.4472937516785,0.0,206.05931611373904,0.0,86.80509597055554,116.78450138583335
8521,2020-01-02 08:30:00,-27.37471525,0.0,190.4289496640142,0.0,206.83059515992483,0.0,86.8059494163889,116.77345830416667
8522,2020-01-02 08:40:00,-27.212432083333333,0.0,201.57534580482485,0.0,208.06202315284727,0.0,86.80680428305558,116.76248138694446
8523,2020-01-02 08:50:00,-27.0721119,0.0,202.34504073347728,0.0,208.67578669386543,0.0,86.80765402305556,116.75141720444444
8524,2020-01-02 09:00:00,-26.935034783333332,0.0,204.19971061309815,0.0,209.2977481814575,0.0,86.80850136583334,116.7402092925
8525,2020-01-02 09:10:00,-26.87560051666667,0.0,196.41988391304017,0.0,209.02058061408994,0.0,86.80934639416667,116.7289308913889
8526,2020-01-02 09:20:00,-26.834995466666662,0.0,194.40635721220653,0.0,208.92957030516305,0.0,86.81019297527777,116.71750080138891
8527,2020-01-02 09:30:00,-26.76020276666667,0.0,192.9972193219757,0.0,209.10296181648255,0.0,86.8110428711111,116.70599567166668
8528,2020-01-02 09:40:00,-26.679957783333332,0.0,193.73783645697273,0.0,209.30083650244396,0.0,86.81189988694445,116.69449764611113
8529,2020-01-02 09:50:00,-26.51619895,0.0,205.77043533339184,0.0,210.56052205305735,0.0,86.8127594575,116.68300380916666
8530,2020-01-02 10:00:00,-26.405421083333334,0.0,211.03953606138862,0.0,211.32610937651316,0.0,86.81361689500001,116.67134545277777
8531,2020-01-02 10:10:00,-26.337487700000004,0.0,212.3663312502289,0.0,211.9026451766205,0.0,86.81447063666666,116.65964615361108
8532,2020-01-02 10:20:00,-26.480009716666665,0.0,207.34873720558167,0.0,211.24684615272523,0.0,86.81532212444445,116.64813904055556
8533,2020-01-02 10:30:00,-26.505582049999997,0.0,204.37688605696357,0.0,210.85392314039868,0.0,86.8161796938889,116.63672244222224
8534,2020-01-02 10:40:00,-26.439657033333333,0.0,204.04803433176676,0.0,211.18007940012612,0.0,86.81703958444446,116.62538228722221
8535,2020-01-02 10:50:00,-26.39429558333333,0.0,201.87284022786454,0.0,210.91460715413413,0.0,86.81790775944444,116.61394061972221
8536,2020-01-02 11:00:00,-26.32828865,0.0,201.45535612022402,0.0,211.12666475120545,0.0,86.81878218388889,116.60248136027778
8537,2020-01-02 11:10:00,-26.27590491666667,0.0,198.86162174236298,0.0,211.05582526317593,0.0,86.81966783416667,116.59111241444444
8538,2020-01-02 11:20:00,-26.315692033333335,0.0,195.8208526020813,0.0,210.7280540022278,0.0,86.8205512036111,116.57976314888887
8539,2020-01-02 11:30:00,-26.3031408,0.0,193.67771670646667,0.0,210.51566316947938,0.0,86.82143590333332,116.56835905833334
8540,2020-01-02 11:40:00,-26.266712300000002,0.0,191.45512851348877,0.0,210.4975556668091,0.0,86.82233280194444,116.5569324825
8541,2020-01-02 11:50:00,-26.202644,0.0,189.61772160653433,0.0,210.65084988747918,0.0,86.82323092972221,116.54554260249999
8542,2020-01-02 12:00:00,-26.1779781,0.0,188.13027650814055,0.0,210.49573787441255,0.0,86.82412050833332,116.53423081583335
8543,2020-01-02 12:10:00,-26.1162823,0.0,189.11423362265268,0.0,210.6900159984462,0.0,86.82500448666667,116.52281530999998
8544,2020-01-02 12:20:00,-26.016709999999996,0.0,192.7333554895274,0.0,211.28624798281353,0.0,86.82589403694445,116.51157110194443
8545,2020-01-02 12:30:00,-25.923839549999997,0.0,191.75798881949106,0.0,211.59940167868294,0.0,86.82677641194445,116.50035671250001
8546,2020-01-02 12:40:00,-25.826864816666664,0.0,193.11341754432678,0.0,211.97577970436095,0.0,86.82765103277778,116.48910194805555
8547,2020-01-02 12:50:00,-25.742365266666667,0.0,190.70990019580842,0.0,212.1579374293899,0.0,86.8285270863889,116.47779389555555
