,t0,dt0,month,lon,lat,inversion_strength,inversion_height,low_level_stability,t_850hpa,rh_sub_850,surf_wind_velocity,wind_shear,dt_
288,-23.73378,2020-03-14 17:00:40+00:00,3,16.95388715880966,87.1221111950322,,2537.5483,0.44273376,-23.269943,0.22645278,4.403496,9.534965,2020-03-14 17:00:40.000
289,-31.508102,2020-03-06 04:54:02.900000+00:00,3,30.29534017347945,88.10102927154811,4.7587585,619.8457,3.4750366,-28.033066,0.2652268,7.498387,2.8900962,2020-03-06 04:54:02.900
290,-36.981827,2020-03-05 10:49:19.456000+00:00,3,30.816097610089432,88.09306351455244,10.578491,850.0893,8.764862,-28.216965,0.22065341,3.7955759,1.9737151,2020-03-05 10:49:19.456
291,,2020-03-06 10:53:11.739000+00:00,3,29.62408142162633,88.10072048506652,,356.1027,2.547989,-26.463867,0.24875708,,,2020-03-06 10:53:11.739
292,-30.433563,2020-03-23 23:26:25.973000+00:00,3,15.727645545284274,86.20271540463106,21.089355,27951.734,9.36467,-21.204575,0.23064038,1.969556,2.4813108,2020-03-23 23:26:25.973
293,-36.600433,2020-03-05 04:54:30.243000+00:00,3,30.78856101056685,88.09059699128046,10.227203,861.6161,8.8736725,-27.72676,0.22673413,3.4537163,2.6533656,2020-03-05 04:54:30.243
294,-30.12593,2020-03-17 16:53:45.594000+00:00,3,12.202766816447292,86.7635096898661,4.8668213,739.4219,4.1078186,-26.018112,0.18503387,5.6031337,6.4988647,2020-03-17 16:53:45.594
295,-28.501526,2020-03-07 10:54:00.822000+00:00,3,26.842991849040818,88.06960763501125,3.3522034,1091.6416,2.8234406,-25.678085,0.23986149,6.2393613,2.8812795,2020-03-07 10:54:00.822
296,-27.047157,2020-03-16 16:49:06.055000+00:00,3,12.66290519418403,86.86594388508941,1.957344,1003.93317,1.8743134,-25.2986,0.26486278,7.487342,11.008193,2020-03-16 16:49:06.055
297,-36.372032,2020-03-04 04:53:09.893000+00:00,3,30.37694049801729,88.10488209011251,7.744072,628.4664,6.8796234,-29.179718,0.23985265,2.735661,2.8960247,2020-03-04 04:53:09.893
298,,2020-03-24 22:49:57.243000+00:00,3,15.010419089236851,86.16694743538228,,30039.346,11.918457,-16.78836,0.22194605,,,2020-03-24 22:49:57.243
299,-30.513542,2020-03-14 22:54:40.552000+00:00,3,16.65542895856204,87.11309847328474,,3556.8096,6.68396,-23.850388,0.28437188,3.213241,13.260214,2020-03-14 22:54:40.552
300,,2020-03-13 22:48:57.719000+00:00,3,17.92490653856923,87.19999509479665,,24.964403,-1.5168457,-25.27185,0.16562967,,,2020-03-13 22:48:57.719
301,-26.694946,2020-03-27 16:48:35.272000+00:00,3,13.428230913931229,85.78145670972549,9.927155,564.1989,9.007477,-17.68747,0.32980806,15.500356,-2.7342386,2020-03-27 16:48:35.272
302,,2020-03-16 22:46:44.530000+00:00,3,12.579442335390931,86.83401613082607,,1504.2275,2.1136475,-26.493118,0.20298547,,,2020-03-16 22:46:44.530
303,-31.132126,2020-03-24 16:59:39.867000+00:00,3,15.342987281213533,86.18437921263124,14.2747345,1434.5695,13.134567,-17.971481,0.2185652,6.6891994,-0.2253747,2020-03-24 16:59:39.867
304,,2020-03-25 16:53:16.454000+00:00,3,13.607883007709194,86.09001202299801,,1063.9594,13.066498,-12.029663,0.2141015,,,2020-03-25 16:53:16.454
305,,2020-03-15 22:53:51.592000+00:00,3,13.710285974292736,86.99021478088237,,972.0619,1.8175812,-23.04924,0.22565848,,,2020-03-15 22:53:51.592
306,-37.636215,2020-03-09 22:55:36.491000+00:00,3,24.1135958619887,87.82028971322379,11.385925,1246.0831,11.16066,-26.475555,0.66875833,12.1996,-1.3555956,2020-03-09 22:55:36.491
307,-29.847366,2020-03-31 04:50:43.813000+00:00,3,13.646491851656087,85.33347239636718,10.319397,817.8903,9.270493,-20.564697,0.25522768,7.404456,8.000755,2020-03-31 04:50:43.813
308,-22.592133,2020-03-28 04:55:29.197000+00:00,3,13.394308255964972,85.65682772615988,6.9311523,795.1415,6.2091064,-16.383026,0.2535171,11.157591,1.6055002,2020-03-28 04:55:29.197
309,,2020-03-08 23:00:18.690000+00:00,3,24.459058717425716,87.96925135078274,,1430.2844,10.352295,-26.344345,0.2635005,,,2020-03-08 23:00:18.690
310,-29.165886,2020-03-30 04:59:17.870000+00:00,3,13.159126910876282,85.37964000744864,9.810188,681.17267,8.492783,-20.674225,0.21445511,4.9451513,2.7896285,2020-03-30 04:59:17.870
311,-27.556824,2020-03-22 16:51:27.717000+00:00,3,15.782951820043303,86.22532615412743,10.005844,906.2038,9.433624,-18.104782,0.2783178,3.310287,2.4911451,2020-03-22 16:51:27.717
312,,2020-03-07 22:53:04.453000+00:00,3,25.843228194885008,88.04582618897004,,841.97015,-2.2150726,-28.528275,0.27120313,,,2020-03-07 22:53:04.453
313,-24.833313,2020-03-29 05:00:20.247000+00:00,3,13.231837168027026,85.46546829946227,9.369324,926.34033,9.155853,-15.67746,0.7580388,8.803998,0.094498634,2020-03-29 05:00:20.247
314,-28.995811,2020-03-30 10:50:27.405000+00:00,3,13.193279864172231,85.3768858161694,8.927956,399.49857,7.9445343,-21.053406,0.2111932,3.6116323,5.03006,2020-03-30 10:50:27.405
315,-25.12001,2020-03-21 16:54:01.617000+00:00,3,15.375084502993472,86.25020915682292,,12816.029,2.6691895,-22.533676,0.30084094,5.2205577,13.3816185,2020-03-21 16:54:01.617
316,-24.756012,2020-03-29 10:52:00.655000+00:00,3,13.21339126639799,85.43144647945245,8.810608,1054.4285,8.309479,-16.446533,0.25330693,8.324152,2.4954462,2020-03-29 10:52:00.655
317,-25.054153,2020-03-11 22:49:59.368000+00:00,3,23.20831429514825,87.62011178462105,1.7348785,1851.1538,0.36643982,-24.687714,0.27366292,9.013794,9.201014,2020-03-11 22:49:59.368
318,-23.383972,2020-03-19 23:10:12.238000+00:00,3,14.215510298801146,86.43220630700293,5.887451,1524.0626,4.842087,-18.541885,0.35975498,13.065202,2.7156878,2020-03-19 23:10:12.238
319,-26.027283,2020-03-31 10:55:36.220000+00:00,3,13.989787185816272,85.30449594273422,,13890.795,4.536743,-21.15335,0.54436713,9.81728,13.264183,2020-03-31 10:55:36.220
320,-28.675583,2020-03-12 23:14:39.317000+00:00,3,20.097265213699824,87.43340077108226,5.4338837,1300.298,4.8364105,-23.839172,0.32038736,14.385989,15.218198,2020-03-12 23:14:39.317
321,-26.629112,2020-03-20 16:53:49.671000+00:00,3,14.829506526125579,86.30694458363807,21.653465,30526.89,4.92453,-21.677994,0.14451335,5.948735,4.152338,2020-03-20 16:53:49.671
322,-24.339241,2020-03-25 10:55:02.190000+00:00,3,14.026313130469328,86.11623064947831,12.110725,782.71747,10.190414,-13.759491,0.22778283,20.53982,-12.572168,2020-03-25 10:55:02.190
323,-26.4691,2020-03-26 04:55:03.043000+00:00,3,13.171906280997375,86.0352109484482,11.781509,1288.6537,10.85939,-15.609711,0.18971008,7.9777694,3.5321565,2020-03-26 04:55:03.043
324,-28.817535,2020-03-06 22:51:52.445000+00:00,3,28.176309914366605,88.08952883535396,3.7998505,793.7578,2.25766,-26.559875,0.24801023,8.714612,2.975751,2020-03-06 22:51:52.445
325,-27.908127,2020-03-24 10:51:46.370000+00:00,3,15.571999119429748,86.19319756796764,14.749954,28578.572,7.811447,-19.52388,0.19747286,3.3397236,-2.4162855,2020-03-24 10:51:46.370
326,-36.4777,2020-03-05 22:51:36.883000+00:00,3,30.620200482341485,88.09975645674437,9.562889,868.23145,8.326126,-28.11502,0.22444703,7.415629,0.80738115,2020-03-05 22:51:36.883
327,,2020-03-27 04:55:11.218000+00:00,3,13.22147849411095,85.88851234188645,,1094.4246,12.785324,-15.972626,0.23393758,,,2020-03-27 04:55:11.218
328,-35.452705,2020-03-04 22:51:36.230000+00:00,3,30.724498296614364,88.09065482731201,8.787621,1372.862,9.180206,-26.701675,0.20305339,4.933632,1.8274174,2020-03-04 22:51:36.230
329,-30.192802,2020-03-24 04:54:56.496000+00:00,3,15.686256001747902,86.19876622837225,18.068352,28611.242,8.5781555,-21.58638,0.19348218,2.570269,1.6267514,2020-03-24 04:54:56.496
330,,2020-03-27 10:54:17.544000+00:00,3,13.361077340794957,85.84111956732751,,1205.7698,12.095123,-15.977692,0.24427919,,,2020-03-27 10:54:17.544
331,-36.28885,2020-03-03 22:52:04.117000+00:00,3,30.390664739401142,88.11341891311704,,-23.661383,7.021225,-29.397812,0.41204587,2.973092,0.74299765,2020-03-03 22:52:04.117
332,-27.026672,2020-03-26 10:52:41.526000+00:00,3,13.089793634560342,86.00481429853667,13.168304,1237.3414,13.190155,-14.017822,0.1875457,7.2532783,2.288712,2020-03-26 10:52:41.526
333,-36.30774,2020-03-01 22:42:14.813000+00:00,3,31.351083520826677,88.2080137493845,8.55249,783.2337,8.878708,-28.4003,0.30466932,3.204546,-2.9368782,2020-03-01 22:42:14.813
334,-27.567482,2020-03-23 04:54:37.722000+00:00,3,15.819872924240418,86.21661317562574,11.568947,29894.95,8.63736,-18.913483,0.2712392,2.1527395,-1.962095,2020-03-23 04:54:37.722
335,-25.41053,2020-03-31 16:52:42.079000+00:00,3,14.359167534282998,85.26241238679465,6.1673203,1192.3304,6.0925293,-19.24321,0.3181755,10.287249,15.457245,2020-03-31 16:52:42.079
336,-25.211395,2020-03-28 16:52:37.953000+00:00,3,13.219505261406557,85.54988040002313,,29648.086,7.165573,-17.816772,0.21010351,8.828342,0.30691242,2020-03-28 16:52:37.953
337,-22.307747,2020-03-20 10:50:18.456000+00:00,3,14.771788505265157,86.3370065547593,1.5552444,1398.996,0.5863037,-21.873611,0.22749296,8.025131,13.267923,2020-03-20 10:50:18.456
338,-28.804062,2020-03-30 16:54:40.827000+00:00,3,13.282623000616182,85.37002721710596,8.152771,454.1312,6.680191,-22.12387,0.17867112,5.072469,6.5690637,2020-03-30 16:54:40.827
339,-23.970215,2020-03-22 04:55:17.837000+00:00,3,15.635493721692717,86.23269097303779,6.4544067,1330.648,3.7053375,-20.264877,0.29843894,4.5492125,10.031312,2020-03-22 04:55:17.837
340,-28.228958,2020-03-08 04:55:23.311000+00:00,3,25.417636702913274,88.03220212826716,3.015808,1571.4846,-1.2674713,-29.46701,0.20107666,4.071704,-2.3654866,2020-03-08 04:55:23.311
341,-34.366516,2020-03-02 22:38:25.120000+00:00,3,30.76386475964416,88.16283843929962,5.2722626,1101.9655,5.3933563,-29.374802,0.27919322,3.3549206,1.8256829,2020-03-02 22:38:25.120
342,-25.171982,2020-03-29 16:51:53.523000+00:00,3,13.17586647431254,85.40213674259437,8.383713,629.85187,7.7733917,-17.324692,0.23305042,8.018812,0.56210804,2020-03-29 16:51:53.523
343,-24.893433,2020-03-18 22:54:56.849000+00:00,3,12.28543151542451,86.63934481151327,,7084.505,3.3693848,-21.524048,0.5174966,6.7921906,10.3890705,2020-03-18 22:54:56.849
344,-25.190163,2020-03-22 10:54:19.895000+00:00,3,15.707259678470662,86.22758185009917,7.6022263,1420.24,6.6131134,-18.46199,0.28244483,4.2428904,4.4732943,2020-03-22 10:54:19.895
345,-28.213928,2020-03-21 04:54:36.509000+00:00,3,15.091137353272396,86.26936428047085,7.8128967,1013.54834,7.246765,-20.967163,0.17041376,6.1961346,0.3610301,2020-03-21 04:54:36.509
346,-26.407852,2020-03-23 10:53:39.297000+00:00,3,15.80700711212872,86.21181446370215,21.947311,30535.676,6.8792267,-19.528625,0.25626603,1.1274564,0.51757944,2020-03-23 10:53:39.297
347,,2020-03-17 22:49:38.569000+00:00,3,12.161157597162802,86.74095131992063,,726.69183,4.434799,-26.352173,0.1746554,,,2020-03-17 22:49:38.569
348,-36.960815,2020-02-29 22:42:21.231000+00:00,2,31.512236169687274,88.24817383567085,11.004501,961.4471,9.853897,-26.934433,0.28749752,4.1920896,-1.439256,2020-02-29 22:42:21.231
349,,2019-12-30 10:54:57.690000+00:00,12,116.80206745397938,86.59894913680877,,1195.1577,5.8830566,-20.321548,0.30520898,,,2019-12-30 10:54:57.690
350,-25.213837,2019-12-11 22:51:32.993000+00:00,12,120.31779395712,86.59307261476508,11.399506,1389.38,11.398468,-13.815369,0.10591242,4.492627,-0.5457325,2019-12-11 22:51:32.993
351,-30.599365,2019-12-29 10:49:26.035000+00:00,12,115.79152430383438,86.6457934301895,,30747.28,7.4205475,-23.324234,0.24104786,4.9007225,2.9692602,2019-12-29 10:49:26.035
352,-34.19655,2019-12-31 10:47:12.488000+00:00,12,117.87727983555737,86.58804271102048,10.90535,865.31354,10.6107025,-23.585846,0.2186275,2.9160347,3.2024827,2019-12-31 10:47:12.488
353,-28.862305,2019-12-28 10:56:38.550000+00:00,12,115.72338131225757,86.67407496715646,,27255.133,2.5227814,-26.393585,0.22284326,0.9246367,3.4280114,2019-12-28 10:56:38.550
354,,2019-12-20 17:04:54.407000+00:00,12,112.51980422524032,86.68423267147668,,1321.8357,7.0128937,-15.585205,0.26745483,,,2019-12-20 17:04:54.407
355,-26.22963,2019-12-12 22:51:25.412000+00:00,12,119.7330202132304,86.59583383527847,,29125.186,12.319458,-14.054779,0.16939804,4.9295864,3.2804718,2019-12-12 22:51:25.412
356,-31.785675,2019-12-31 04:53:04.144000+00:00,12,117.75659553329804,86.57959126820484,10.114792,1486.9874,8.974808,-22.810867,0.2658362,3.3982913,1.8225577,2019-12-31 04:53:04.144
357,-26.707382,2019-12-23 16:50:49.751000+00:00,12,113.26005994341826,86.63573376844731,12.852188,474.58835,10.361572,-16.325958,0.22632709,4.9980383,1.9941764,2019-12-23 16:50:49.751
358,-23.738144,2019-12-09 22:47:14.627000+00:00,12,120.90336452202871,86.45538049876129,,24252.982,3.0243835,-20.71376,0.10240798,5.8132358,7.5431495,2019-12-09 22:47:14.627
359,-22.481293,2019-12-08 23:09:31.317000+00:00,12,121.11480971163064,86.35432632430789,,8362.501,3.3067932,-18.549347,0.1981957,8.699431,4.730459,2019-12-08 23:09:31.317
360,-31.116043,2019-12-28 04:53:08.954000+00:00,12,115.79830025911893,86.67737082514446,,27943.412,5.133789,-25.982254,0.21215631,0.90558493,2.5964274,2019-12-28 04:53:08.954
361,-23.306557,2019-12-10 22:52:00.993000+00:00,12,120.91206153919335,86.54366840980622,,14352.906,5.7760773,-17.335571,0.111454844,4.8041844,6.8458343,2019-12-10 22:52:00.993
362,,2019-12-22 16:57:02.403000+00:00,12,112.72818169586292,86.6677601001571,,362.41394,1.8859863,-16.444427,0.27703664,,,2019-12-22 16:57:02.403
363,-25.565292,2019-12-30 04:54:09.364000+00:00,12,116.44098082478976,86.613263437392,3.347702,1731.5955,3.0838776,-22.688354,0.29615304,7.2840123,-0.673141,2019-12-30 04:54:09.364
364,-21.90863,2019-12-07 22:53:23.884000+00:00,12,121.73476365896214,86.20796866901605,,14940.981,2.6592255,-19.249405,0.24830636,11.192174,7.121497,2019-12-07 22:53:23.884
365,,2019-12-24 16:48:22.200000+00:00,12,114.13788749670461,86.62259524393757,,321.7132,6.5369263,-18.729446,0.22332634,,,2019-12-24 16:48:22.200
366,-18.577026,2019-12-16 22:53:24.620000+00:00,12,115.3971651651623,86.606259218196,6.647217,1629.7865,5.334137,-13.242889,0.24532984,4.1971455,9.7626095,2019-12-16 22:53:24.620
367,-23.3564,2019-12-15 22:49:10.119000+00:00,12,117.52651267889011,86.6142512867616,,-15.33958,11.437576,-11.918823,0.38809276,4.491815,1.7658172,2019-12-15 22:49:10.119
368,,2019-12-25 17:07:30.913000+00:00,12,115.1828892065339,86.62843652087632,,477.6959,4.3153534,-20.260773,0.21683128,,,2019-12-25 17:07:30.913
369,,2019-12-14 22:51:44.103000+00:00,12,118.25413334597852,86.61827476884064,,20614.926,12.661499,-15.449646,0.25962728,,,2019-12-14 22:51:44.103
370,,2019-12-26 16:53:47.336000+00:00,12,115.95920667782131,86.66056391064713,,26.26762,-1.5151825,-23.899673,0.20705262,,,2019-12-26 16:53:47.336
371,-30.997055,2019-12-27 16:55:00.795000+00:00,12,115.91995116750057,86.67931877942212,7.341919,1099.747,6.979126,-24.01793,0.21614014,2.3154535,-0.81526744,2019-12-27 16:55:00.795
372,-20.258759,2019-12-13 22:51:25.782000+00:00,12,118.74985599037831,86.60255456285492,8.597656,1103.8552,7.530884,-12.727875,0.31241637,1.5345238,4.6831813,2019-12-13 22:51:25.782
373,-26.828644,2019-12-22 10:52:05.608000+00:00,12,112.63571508489825,86.67224739399981,12.057709,1204.7798,11.629974,-15.198669,0.2422251,2.7328758,7.23046,2019-12-22 10:52:05.608
374,-20.425125,2019-12-21 04:53:13.845000+00:00,12,112.41919410596462,86.68884375387813,,8215.82,4.484131,-15.949768,0.2701639,0.7232524,4.3328476,2019-12-21 04:53:13.845
375,,2019-12-17 22:51:00.625000+00:00,12,114.00879641556557,86.66684714783489,,1285.7572,2.287262,-14.488159,0.24847768,,,2019-12-17 22:51:00.625
376,-25.568382,2019-12-23 10:59:40.152000+00:00,12,113.15140964667097,86.6416276195012,,23255.822,10.78273,-14.737183,0.22840281,3.645938,-1.191385,2019-12-23 10:59:40.152
377,,2019-12-20 04:54:48.888000+00:00,12,112.65902135357149,86.67867171305045,,1111.0723,11.086884,-15.829895,0.2556138,,,2019-12-20 04:54:48.888
378,-25.80828,2019-11-30 22:51:46.613000+00:00,11,112.78861689364795,85.99863951084981,,25466.791,4.9777527,-20.650604,0.1898828,8.341114,3.7980194,2019-11-30 22:51:46.613
379,-21.99089,2019-12-23 04:54:44.285000+00:00,12,113.00571457769315,86.64926921824927,7.2649384,933.57086,6.233139,-15.757751,0.25252572,4.5483046,2.3296223,2019-12-23 04:54:44.285
380,-23.205673,2019-12-01 22:55:50.750000+00:00,12,113.474880860382,85.92412357394537,,23047.086,2.9560547,-20.249619,0.12726648,6.986085,6.4819803,2019-12-01 22:55:50.750
381,-31.160378,2019-12-28 16:50:24.415000+00:00,12,115.68417830794805,86.66840188815999,,28741.004,3.6681976,-27.400162,0.2156225,1.3981757,3.4636354,2019-12-28 16:50:24.415
382,-26.45697,2019-12-20 10:53:01.044000+00:00,12,112.59132826754,86.68018907894391,11.605591,1161.3842,10.703873,-15.690491,0.26288736,1.225808,4.505394,2019-12-20 10:53:01.044
383,,2019-12-02 22:53:21.973000+00:00,12,114.80571703744107,85.96334529856057,,668.1476,1.6525726,-17.94133,0.25389448,,,2019-12-02 22:53:21.973
384,-28.317108,2019-12-22 04:52:12.753000+00:00,12,112.53807237885144,86.67848348627142,,14050.966,12.149902,-16.167206,0.23003377,3.7843,4.433898,2019-12-22 04:52:12.753
385,-27.158768,2019-12-30 16:54:35.994000+00:00,12,117.20367830660233,86.58505499332172,6.3117676,1206.0815,6.1869507,-20.971817,0.25278836,6.9140573,-1.1465793,2019-12-30 16:54:35.994
386,-35.373154,2019-12-28 22:52:57.703000+00:00,12,115.64574996852436,86.66222413652999,11.065781,1001.4255,10.211746,-25.161407,0.23465928,3.0139318,1.3730307,2019-12-28 22:52:57.703
387,-19.725677,2019-12-21 10:53:49.376000+00:00,12,112.40771627413888,86.68806144748947,3.5934143,1400.3047,3.4487915,-16.210022,0.21838355,1.1666751,2.0905528,2019-12-21 10:53:49.376
388,-29.767807,2019-12-29 16:55:19.289000+00:00,12,115.95240180780962,86.63482010368341,,30445.717,4.8743744,-24.893433,0.29141012,5.160466,0.7719636,2019-12-29 16:55:19.289
389,-27.398445,2019-12-24 04:53:48.666000+00:00,12,113.64232634958293,86.62760530824973,12.167244,749.74506,10.962158,-16.650421,0.24172938,5.2451572,3.5195026,2019-12-24 04:53:48.666
390,,2019-12-04 22:52:32.860000+00:00,12,119.90016651662687,86.12661728844003,,2125.562,2.1637726,-15.359619,0.3191361,,,2019-12-04 22:52:32.860
391,-28.57219,2019-12-27 10:50:05.655000+00:00,12,115.96133379931905,86.67883139149058,5.7534027,1301.7921,6.7030487,-22.836792,0.23025782,1.9524422,1.3800099,2019-12-27 10:50:05.655
392,-15.325043,2019-12-03 22:52:26.900000+00:00,12,117.40023947374975,86.07174581076482,4.6467285,1275.3257,4.361206,-10.963837,0.30791432,7.8127956,5.64017,2019-12-03 22:52:26.900
393,-25.250221,2019-12-25 04:51:09.437000+00:00,12,114.69366133161644,86.6224966212459,,23894.81,6.1003265,-19.181091,0.25613523,5.6680613,4.6954165,2019-12-25 04:51:09.437
394,-26.637207,2019-12-26 10:51:14.928000+00:00,12,115.86116761964611,86.65261523573236,4.123947,1341.8787,4.108734,-22.544067,0.20623244,5.9100347,0.9402361,2019-12-26 10:51:14.928
395,,2019-12-25 10:52:52.923000+00:00,12,114.96540543525019,86.62473506225354,,247.12755,1.2113037,-19.725845,0.25323042,,,2019-12-25 10:52:52.923
396,-23.302216,2019-12-06 22:52:18.377000+00:00,12,122.25762986004236,86.14732532285878,,19418.672,2.9891663,-20.31305,0.27357146,2.521144,1.864397,2019-12-06 22:52:18.377
397,-28.857407,2019-12-26 04:53:55.885000+00:00,12,115.62776020766808,86.6452114525682,7.916458,1184.5349,7.753937,-21.156128,0.2043499,5.6537313,4.963953,2019-12-26 04:53:55.885
398,-28.225166,2019-12-24 10:52:53.510000+00:00,12,113.89072851401988,86.6247679846934,12.507118,710.2522,10.21933,-17.856232,0.39493752,3.633289,6.605672,2019-12-24 10:52:53.510
399,-26.734085,2019-12-27 04:53:32.395000+00:00,12,116.0046244687463,86.67582828635592,5.0285797,1191.4506,4.5382385,-22.195847,0.23663446,3.1739948,1.3848879,2019-12-27 04:53:32.395
400,-19.381683,2019-12-05 22:51:38.281000+00:00,12,121.96184480858288,86.14122931969652,,18973.104,1.8179016,-17.450012,0.3097395,5.5878115,5.1506786,2019-12-05 22:51:38.281
401,,2019-12-14 10:54:07.616000+00:00,12,118.46821391177758,86.61288989473266,,13650.3955,5.288849,-16.291656,0.2942903,,,2019-12-14 10:54:07.616
402,-18.287674,2019-12-05 16:57:51.752000+00:00,12,121.56431979345747,86.1458107173812,2.2281952,1079.7957,1.5938263,-16.693848,0.31187856,7.272247,4.122909,2019-12-05 16:57:51.752
403,-30.407059,2019-12-15 10:54:49.217000+00:00,12,117.98801940515843,86.6194506081121,15.733231,1716.064,15.406021,-15.001038,0.3486851,3.7669713,-1.1097791,2019-12-15 10:54:49.217
404,-16.454422,2019-12-04 16:53:42.205000+00:00,12,119.27110068043417,86.11932175826708,3.7315521,1242.555,3.2964783,-13.169098,0.3062132,5.4773226,8.178031,2019-12-04 16:53:42.205
405,-21.433441,2019-12-16 05:20:25.263000+00:00,12,117.08960617631656,86.60725336911685,9.978729,1211.9948,9.455322,-11.978119,0.3358586,7.882071,5.8667617,2019-12-16 05:20:25.263
406,-28.108856,2019-12-15 04:54:07.321000+00:00,12,118.11811688044077,86.61970310013444,13.093994,1356.5096,13.027557,-15.081299,0.2340762,2.320253,2.0351248,2019-12-15 04:54:07.321
407,-25.294373,2019-12-07 16:52:18.578000+00:00,12,122.00868190534936,86.17858280976141,6.4418488,1495.3984,5.7671814,-19.527191,0.17332965,7.2177353,5.629815,2019-12-07 16:52:18.578
408,,2019-12-16 10:55:30.588000+00:00,12,116.54236373048519,86.59888207060648,,1249.076,8.590225,-11.062744,0.40525836,,,2019-12-16 10:55:30.588
409,,2019-12-06 16:51:49.849000+00:00,12,122.29072760866862,86.14402393543567,,20372.936,6.1744843,-18.265442,0.29253834,,,2019-12-06 16:51:49.849
410,-22.275146,2019-12-14 04:52:28.402000+00:00,12,118.59159802230475,86.60841587413772,8.335144,1223.6205,8.099426,-14.273987,0.32638398,1.8569739,1.4843845,2019-12-14 04:52:28.402
411,,2019-12-17 11:02:26.820000+00:00,12,114.58691763379329,86.63336307159328,,1166.094,5.2928467,-11.579193,0.25174963,,,2019-12-17 11:02:26.820
412,-18.501953,2019-12-08 10:47:31.803000+00:00,12,121.31571716436922,86.2870336654838,1.3558044,724.58325,0.09208679,-18.409866,0.13076769,10.321243,1.4728928,2019-12-08 10:47:31.803
413,-26.937172,2019-12-12 04:53:17.721000+00:00,12,120.1675907848085,86.59830545759908,,19818.219,12.376022,-14.279388,0.103746064,1.3839889,-1.0503504,2019-12-12 04:53:17.721
414,,2019-12-19 16:52:57.610000+00:00,12,112.86030687235403,86.67806927113901,,418.45166,8.024139,-16.308136,0.23219274,,,2019-12-19 16:52:57.610
415,,2019-12-11 10:54:23.350000+00:00,12,120.73307303358645,86.57480798751554,,26518.443,7.891678,-17.368912,0.13757563,,,2019-12-11 10:54:23.350
416,-20.105896,2019-12-01 16:53:32.549000+00:00,12,113.30863310523063,85.93528818498558,2.1333618,354.19058,0.23712158,-19.980042,0.12735273,6.370784,3.395749,2019-12-01 16:53:32.549
417,-24.37967,2019-12-13 04:58:32.717000+00:00,12,119.41927235364017,86.59234171892044,12.078461,763.57715,11.230652,-13.149017,0.2675762,4.974033,3.9830718,2019-12-13 04:58:32.717
418,-21.606041,2019-12-09 11:00:12.969000+00:00,12,120.91125602665501,86.40810332533415,,20869.604,1.0123749,-20.094986,0.19774689,8.174397,4.9459715,2019-12-09 11:00:12.969
419,-19.997025,2019-12-10 11:13:15.404000+00:00,12,121.04317382775973,86.50543660195079,9.392471,205.22221,3.3267975,-16.670227,0.17547226,6.0176034,0.37247086,2019-12-10 11:13:15.404
420,-32.36641,2019-12-27 22:51:24.507000+00:00,12,115.8636676954545,86.67998693322217,8.310913,1081.6063,8.031296,-24.335114,0.19285631,1.8056177,-1.0143093,2019-12-27 22:51:24.507
421,-22.775894,2019-12-09 04:59:28.786000+00:00,12,121.00171292038388,86.38199853266971,6.9533844,700.22675,3.7749634,-18.823853,0.21961033,7.508155,1.4105434,2019-12-09 04:59:28.786
422,-24.55307,2019-12-13 10:53:33.203000+00:00,12,119.16573950847629,86.59446205242483,13.942535,893.6789,13.171112,-11.381958,0.28819737,4.058835,2.1098852,2019-12-13 10:53:33.203
423,-19.58992,2019-12-10 05:04:30.618000+00:00,12,120.96106874806999,86.48326665147412,,27404.174,3.7003326,-15.889587,0.13003121,5.924786,10.224779,2019-12-10 05:04:30.618
424,,2019-12-02 16:58:17.447000+00:00,12,114.27576784044687,85.93941810927852,,745.7296,4.88826,-17.510849,0.21564609,,,2019-12-02 16:58:17.447
425,,2019-12-30 22:51:13.040000+00:00,12,117.52333317496247,86.576601686861,,1285.355,6.3832703,-21.649155,0.25841042,,,2019-12-30 22:51:13.040
426,-26.959175,2019-12-12 10:53:35.585000+00:00,12,120.03762162453562,86.59894700669832,,18629.639,12.40538,-14.565826,0.12816551,3.6552465,1.0611622,2019-12-12 10:53:35.585
427,-20.47284,2019-12-08 04:52:47.829000+00:00,12,121.45046017655402,86.2519868557957,0.2310791,1161.7795,0.03982544,-20.433014,0.18117794,6.8729305,15.752731,2019-12-08 04:52:47.829
428,-27.741562,2019-12-29 22:50:42.601000+00:00,12,116.12065573132449,86.62313360981008,4.5614777,184.16948,4.1579742,-23.583588,0.27302825,7.931194,-3.7097316,2019-12-29 22:50:42.601
429,-15.799469,2019-12-03 16:49:34.800000+00:00,12,116.77527345227969,86.04725088834132,1.9728394,1645.6086,0.25674438,-15.495148,0.23676124,7.331831,9.5149765,2019-12-03 16:49:34.800
430,-24.802048,2019-12-11 04:54:09.907000+00:00,12,120.82108339759588,86.56075707582622,10.094559,532.7287,7.54335,-17.319809,0.11767489,5.6915073,2.994237,2019-12-11 04:54:09.907
431,-25.092133,2019-12-06 11:11:29.093000+00:00,12,122.29802806147138,86.13921325295047,8.6474,958.02106,7.51474,-17.577393,0.21854806,3.1141057,1.0871034,2019-12-06 11:11:29.093
432,,2019-12-17 16:58:57.340000+00:00,12,114.26855573888828,86.65263469427728,,1346.4886,4.8276367,-12.777039,0.26057798,,,2019-12-17 16:58:57.340
