,Unnamed: 0,t0,dt0,month,inversion_strength,inversion_height,low_level_stability,rh_sub_850,surf_wind_velocity,wind_shear,dt_,rlus,rlds,rlns,T_surf,lat,lon
123,129,-27.02631578947369,1997-12-23 23:00:00,12,3.276315789473692,1126.2069425716777,3.12631578947369,0.6942783062167226,6.41,7.674994636830581,1997-12-23 23:00:00,207.0,196.5,-10.5,-27.41,75.3079,-149.97256
124,130,-31.620000000000005,1997-12-24 11:00:00,12,8.245000000000005,1339.1753420400946,8.145000000000003,0.6436539674011672,4.06,5.304636776316598,1997-12-24 11:00:00,187.3,142.6,-44.70000000000002,-33.33,75.28841,-149.9549
125,131,-34.275,1997-12-24 23:00:00,12,11.089285714285715,1556.109414934502,10.260714285714286,0.6629919980663634,3.24,8.46670705295159,1997-12-24 23:00:00,178.2,140.4,-37.79999999999998,-36.29,75.28383,-149.94599
126,132,-35.480000000000004,1997-12-25 11:00:00,12,11.780000000000008,2180.42071336293,10.380000000000006,0.6726722431829956,1.81,8.034755832732229,1997-12-25 11:00:00,172.2,138.5,-33.69999999999999,-38.3,75.28482,-149.94931
127,133,-31.128,1997-12-25 23:00:00,12,7.202999999999999,2502.9142601848785,5.527999999999995,0.6538795723210576,0.9,-999.9,1997-12-25 23:00:00,173.1,138.7,-34.400000000000006,-37.99,75.28643,-149.94482
128,134,-30.811111111111117,1997-12-26 02:00:00,12,7.011111111111113,2331.569779160634,5.477777777777781,0.6412254327948701,1.12,3.1466229463545625,1997-12-26 02:00:00,173.6,138.7,-34.900000000000006,-37.81,75.28651,-149.94311
129,135,-30.55,1997-12-26 11:00:00,12,7.474999999999998,1861.0310780678492,6.050000000000001,0.4710747874590563,-999.0,1003.847096042277,1997-12-26 11:00:00,175.3,136.8,-38.5,-37.19,75.28769,-149.93528
130,136,-30.2,1997-12-26 23:00:00,12,6.771428571428565,1196.9366131452928,5.899999999999999,0.4582461333378604,-999.0,1004.6311497729852,1997-12-26 23:00:00,169.3,136.4,-32.900000000000006,-39.26,75.29105,-149.93832
131,138,-34.5,1997-12-27 23:00:00,12,8.5,883.7373949270478,8.0,0.5914309743095597,2.22,1.299527074506455,1997-12-27 23:00:00,175.0,133.1,-41.900000000000006,-37.25,75.29608,-149.95806
132,139,-38.2,1997-12-28 11:00:00,12,12.887500000000005,1724.470503111263,12.560000000000006,0.5020628749214299,2.32,1.396513774664514,1997-12-28 11:00:00,169.2,130.6,-38.599999999999994,-39.2,75.29533,-149.95647
133,140,-37.5,1997-12-28 23:00:00,12,10.675,1116.174914577204,10.25,0.5519663055998913,2.61,0.8443543909266822,1997-12-28 23:00:00,166.0,129.9,-36.099999999999994,-40.3,75.29595,-149.95914
134,141,-36.65555555555555,1997-12-29 11:00:00,12,9.07555555555555,1702.8313514474455,8.57222222222222,0.5975752778459023,2.37,1.468327989654588,1997-12-29 11:00:00,163.5,130.8,-32.69999999999999,-41.16,75.29603,-149.96733
135,143,-39.24347826086957,1997-12-30 11:00:00,12,11.018478260869577,745.9967634780918,9.543478260869572,0.4834040258487533,5.29,0.0875161604675804,1997-12-30 11:00:00,163.1,125.3,-37.8,-41.26,75.28903,-149.99348
136,144,-38.92,1997-12-30 23:00:00,12,11.12,657.9102742428955,8.740000000000002,0.3059755529024402,4.21,7.015965785663689,1997-12-30 23:00:00,162.8,120.9,-41.900000000000006,-41.31,75.28224,-149.97733
137,145,-41.5,1997-12-31 11:00:00,12,12.9,2496.1395080354505,11.166666666666668,0.3451756270622628,3.59,9.80658050483204,1997-12-31 11:00:00,160.8,117.9,-42.900000000000006,-42.0,75.26414,-149.99083
138,146,-39.58125,1997-12-31 23:00:00,12,11.93125,389.0837712253722,16.964450867052026,0.5069425098095068,3.85,-1002.85,1997-12-31 23:00:00,161.2,124.0,-37.19999999999999,-41.87,75.24737,-149.99954
139,147,-39.82,1998-01-01 02:00:00,1,12.420000000000003,263.7433326206404,17.19677804295952,0.4890205899518365,3.27,7.999931339789978,1998-01-01 02:00:00,161.1,125.1,-36.0,-41.93,75.24335,-149.99956
140,148,-37.8,1998-01-01 11:00:00,1,11.066666666666665,588.5049654560642,8.899999999999999,0.5156891191409926,3.95,7.510828166342773,1998-01-01 11:00:00,167.0,125.2,-41.8,-39.78,75.23235,-149.98664
141,149,-39.17272727272727,1998-01-01 23:00:00,1,11.272727272727272,715.2104438111894,10.072727272727269,0.4610264502274545,3.09,-1002.09,1998-01-01 23:00:00,163.9,124.3,-39.60000000000001,-40.85,75.2205,-150.00115
142,150,-37.9,1998-01-02 11:00:00,1,11.099999999999998,1582.0421462814058,11.066666666666666,0.3337481594997218,-999.0,1007.185548773194,1998-01-02 11:00:00,164.7,124.7,-39.999999999999986,-40.58,999.0,999.0
143,151,-37.73333333333334,1998-01-02 23:00:00,1,14.293333333333337,1361.93356428986,13.293333333333344,0.3840497586171536,-999.0,1009.5379679054942,1998-01-02 23:00:00,,,,,,
144,152,-31.1,1998-01-03 11:00:00,1,9.200000000000006,726.4208913837535,6.719999999999999,0.6350104684227013,7.52,5.939995088437801,1998-01-03 11:00:00,188.8,145.4,-43.400000000000006,-32.47,999.0,999.0
145,153,-29.83529411764706,1998-01-03 23:00:00,1,9.735294117647058,1397.8007959924378,9.51029411764706,0.5033118579029672,8.38,6.544739520285512,1998-01-03 23:00:00,199.8,211.1,11.299999999999983,-29.19,75.04309,-149.81382
146,154,-23.96,1998-01-04 12:00:00,1,4.540000000000003,1552.0378072068463,4.359999999999999,0.386927450960593,6.67,-1005.67,1998-01-04 12:00:00,217.9,212.7,-5.200000000000017,-23.79,74.98827,-149.67928
147,155,-24.2,1998-01-05 04:00:00,1,12.583333333333334,2001.2436108186148,11.416666666666666,0.7226334321793442,6.93,4.991656561623708,1998-01-05 04:00:00,216.7,206.2,-10.5,-24.1,74.93914,-149.51308
148,156,-22.52857142857143,1998-01-05 11:00:00,1,13.548571428571428,1578.3832969738185,12.428571428571429,0.2590340159001494,6.23,4.5,1998-01-05 11:00:00,218.0,198.1,-19.900000000000006,-23.73,74.91044,-149.44255
149,157,-20.776190476190475,1998-01-05 23:00:00,1,9.11904761904762,1959.9129062315264,6.836190476190474,0.6706147191886852,7.99,8.01795120051579,1998-01-05 23:00:00,228.4,225.8,-2.5999999999999943,-20.89,74.87454,-149.29712
150,158,-26.653846153846157,1998-01-06 11:00:00,1,15.087179487179483,1978.105067461723,14.310989010989012,0.3901941257384447,3.67,4.20084024469598,1998-01-06 11:00:00,202.3,161.6,-40.70000000000002,-28.33,74.8629,-149.23062
151,159,-28.303333333333327,1998-01-06 23:00:00,1,18.90333333333333,1751.5720887808093,18.503333333333327,0.2817867102890998,2.77,2.0466453683246777,1998-01-06 23:00:00,189.1,159.7,-29.400000000000006,-32.48,74.86638,-149.22414
152,160,-27.9,1998-01-07 11:00:00,1,19.166666666666664,1520.697935944658,18.7,0.3722473638008613,2.29,0.6250288920692291,1998-01-07 11:00:00,188.3,162.0,-26.30000000000001,-32.78,74.87288,-149.23478
153,161,-30.53636363636365,1998-01-07 23:00:00,1,20.36969696969698,1624.437440279543,20.261363636363647,0.2971505062779981,2.54,4.311243638386271,1998-01-07 23:00:00,190.3,173.4,-16.900000000000006,-32.22,74.87632,-149.24824
154,163,-29.622727272727275,1998-01-08 23:00:00,1,16.422727272727276,1921.7831115325148,15.222727272727274,0.5110906716688681,3.44,3.9259847685487377,1998-01-08 23:00:00,191.3,165.4,-25.900000000000006,-31.94,74.86616,-149.26842
155,164,-22.72777777777777,1998-01-09 11:00:00,1,9.627777777777776,1341.0166427683532,9.24444444444444,0.6413099852805592,2.48,0.0527703186533412,1998-01-09 11:00:00,221.6,215.8,-5.799999999999983,-23.02,74.86558,-149.29612
156,165,-25.65862068965517,1998-01-09 23:00:00,1,10.358620689655169,1339.632317378718,9.933620689655172,0.7414727876183865,0.38,1.0749929829388334,1998-01-09 23:00:00,204.6,195.5,-9.099999999999994,-27.98,74.8603,-149.32428
157,166,-28.662499999999994,1998-01-10 11:00:00,1,16.002499999999994,1417.498210277168,15.512499999999996,0.3001805420214047,4.52,4.609986095886573,1998-01-10 11:00:00,200.3,183.9,-16.400000000000006,-29.26,74.86156,-149.42667
158,167,-22.6,1998-01-11 11:00:00,1,10.320000000000004,1338.9402258583143,9.500000000000004,0.2709629832067028,4.0,5.86284121683638,1998-01-11 11:00:00,224.9,228.3,3.4000000000000057,-22.15,74.88246,-149.81364
159,168,-23.78888888888889,1998-01-12 00:00:00,1,11.96388888888889,938.2376075124652,8.328888888888892,0.4680459086995714,6.99,6.459731176628054,1998-01-12 00:00:00,221.9,220.6,-1.3000000000000114,-22.97,74.88406,-150.03575
160,169,-22.800000000000004,1998-01-12 12:00:00,1,9.800000000000004,920.382350688008,5.150000000000006,0.5810074740126605,3.68,3.47245976641717,1998-01-12 12:00:00,219.6,197.7,-21.900000000000006,-23.56,74.89013,-150.17026
161,170,-32.1269230769231,1998-01-13 00:00:00,1,18.8769230769231,938.5219420707904,14.893589743589768,0.2833870972843714,-999.0,1004.8199863919942,1998-01-13 00:00:00,192.1,155.6,-36.5,-31.71,74.88659,-150.26216
162,171,-31.82,1998-01-13 11:00:00,1,20.095,1539.596896793697,19.72,0.2588760154424726,4.2,7.4078117959543155,1998-01-13 11:00:00,189.8,159.9,-29.900000000000006,-32.44,74.87321,-150.34765
163,172,-31.950000000000003,1998-01-13 23:00:00,1,16.625000000000004,1701.8208968328042,16.616666666666667,0.163548349754262,-999.0,1016.2932221086736,1998-01-13 23:00:00,188.0,146.4,-41.599999999999994,-32.96,999.0,999.0
164,173,-29.0,1998-01-14 11:00:00,1,10.924999999999995,676.7603837847284,10.759999999999998,0.2500019668025277,5.13,-1004.13,1998-01-14 11:00:00,199.7,184.0,-15.699999999999989,-29.4,74.81774,-150.61912
165,174,-31.704761904761916,1998-01-14 16:00:00,1,13.929761904761914,880.6486533330548,12.076190476190488,0.3271048243046726,4.28,11.365545256478716,1998-01-14 16:00:00,190.6,150.7,-39.900000000000006,-32.14,74.81095,-150.65645
166,175,-34.36774193548385,1998-01-15 00:00:00,1,16.86774193548385,1147.1621726238925,15.801075268817184,0.3107651586925886,3.8,4.474988784387249,1998-01-15 00:00:00,182.2,144.4,-37.79999999999998,-34.85,74.79915,-150.70252
167,176,-34.16538461538461,1998-01-15 12:00:00,1,15.898717948717945,1163.4674831639977,13.590384615384613,0.5099352388956022,3.27,2.2159505955342937,1998-01-15 12:00:00,179.8,145.9,-33.900000000000006,-35.63,74.79044,-150.73286
168,177,-32.79523809523809,1998-01-15 23:00:00,1,10.328571428571422,580.3125210240574,9.128571428571425,0.4655363736263735,-999.0,0.0,1998-01-15 23:00:00,186.2,173.9,-12.299999999999983,-33.62,999.0,999.0
169,178,-36.1,1998-01-16 11:00:00,1,13.650000000000002,1666.6601077802388,13.400000000000002,0.585658020706386,3.34,3.256674050383384,1998-01-16 11:00:00,175.2,137.7,-37.5,-37.15,74.79441,-150.78162
170,179,-37.0,1998-01-16 23:00:00,1,12.399999999999997,855.3901601562686,11.2,0.4873013837530702,4.57,-1003.57,1998-01-16 23:00:00,171.6,130.9,-40.69999999999999,-38.36,74.80177,-150.85302
171,180,-35.5,1998-01-17 11:00:00,1,12.9,1649.1649929197713,12.8,0.2420933354543734,5.72,10.51620560304432,1998-01-17 11:00:00,175.2,131.1,-44.099999999999994,-37.12,74.79424,-150.97741
172,181,-36.35714285714285,1998-01-17 23:00:00,1,11.568253968253964,1085.9680498817163,9.869642857142852,0.3740962162299969,4.91,9.6125,1998-01-17 23:00:00,171.7,129.2,-42.5,-38.29,74.79551,-151.14808
173,182,-36.0,1998-01-18 11:00:00,1,11.733333333333334,1072.3386602336243,10.15,0.3585540387221896,5.5,11.04994328409738,1998-01-18 11:00:00,174.5,128.4,-46.099999999999994,-37.32,74.78049,-151.32064
174,183,-35.86333333333333,1998-01-18 23:00:00,1,11.66333333333333,1075.28106030063,9.89666666666666,0.3161897474123264,4.03,-1003.03,1998-01-18 23:00:00,173.3,131.2,-42.10000000000002,-37.73,74.76512,-151.43788
175,185,-35.40714285714285,1998-01-19 23:00:00,1,13.123809523809516,964.603257959263,12.707142857142852,0.3311441140508288,3.45,6.629965908643073,1998-01-19 23:00:00,174.7,136.0,-38.69999999999999,-37.26,74.72599,-151.56482
176,186,-36.12272727272728,1998-01-20 11:00:00,1,14.722727272727283,1412.4164957159785,14.247727272727282,0.3349135851884635,2.69,6.189929283363153,1998-01-20 11:00:00,173.1,135.3,-37.79999999999998,-37.82,74.70598,-151.64752
177,187,-35.43076923076923,1998-01-21 03:00:00,1,13.130769230769229,641.9237295120587,12.130769230769229,0.2200685161482644,2.58,6.166610408162761,1998-01-21 03:00:00,170.6,131.3,-39.29999999999998,-38.65,999.0,999.0
178,188,-32.93461538461539,1998-01-21 11:00:00,1,12.284615384615392,1094.2932816985278,9.309615384615388,0.5098880902726497,3.33,7.119769154189038,1998-01-21 11:00:00,185.7,158.7,-27.0,-33.67,999.0,999.0
179,189,-33.9,1998-01-21 23:00:00,1,12.4,1387.3568208981085,11.333333333333332,0.3118947601148474,4.26,8.812851283796446,1998-01-21 23:00:00,181.0,136.9,-44.099999999999994,-35.15,999.0,999.0
180,190,-34.1,1998-01-22 11:00:00,1,13.950000000000005,1854.1745754049707,12.950000000000005,0.2966688250273752,4.64,-1003.64,1998-01-22 11:00:00,180.4,136.3,-44.099999999999994,-35.32,999.0,999.0
181,191,-34.2,1998-01-23 00:00:00,1,13.800000000000004,1506.6472447456576,13.6,0.4236021228634486,-999.0,1009.2697459245446,1998-01-23 00:00:00,178.8,139.3,-39.5,-35.85,999.0,999.0
182,192,-31.82,1998-01-23 11:00:00,1,13.52,1111.071777015331,11.12,0.4698827904856391,-999.0,1003.7229003821516,1998-01-23 11:00:00,185.3,147.5,-37.80000000000001,-33.75,999.0,999.0
183,193,-33.684615384615384,1998-01-23 23:00:00,1,12.434615384615384,1108.0189095480473,11.684615384615384,0.4031978210234788,-999.0,1007.9133303170572,1998-01-23 23:00:00,179.9,141.5,-38.400000000000006,-35.51,999.0,999.0
184,194,-33.675,1998-01-24 11:00:00,1,11.374999999999996,1164.0638119150683,10.574999999999992,0.3675883681203257,3.04,7.246656011006951,1998-01-24 11:00:00,181.4,141.6,-39.80000000000001,-35.0,999.0,999.0
185,195,-34.74285714285714,1998-01-24 23:00:00,1,11.709523809523809,2320.5427444794823,10.04285714285714,0.295620911478568,-999.0,1009.3999960399738,1998-01-24 23:00:00,178.2,131.1,-47.099999999999994,-36.02,999.0,999.0
186,196,-34.16,1998-01-25 11:00:00,1,9.759999999999998,1629.9241482804227,9.699999999999996,0.3801695126482624,6.02,-1005.02,1998-01-25 11:00:00,177.9,130.8,-47.099999999999994,-36.1,74.64869,-153.29524
187,197,-31.40454545454545,1998-01-25 23:00:00,1,9.304545454545444,1310.506916812271,8.504545454545454,0.4399250605905351,7.07,9.349983327277496,1998-01-25 23:00:00,188.6,136.7,-51.900000000000006,-32.61,74.64191,-153.59091
188,198,-30.637500000000014,1998-01-26 12:00:00,1,11.037500000000012,849.7511072423347,9.837500000000013,0.3376977257828145,-999.0,1023.1630091591906,1998-01-26 12:00:00,191.8,143.9,-47.900000000000006,-31.61,74.62536,-153.94653
189,199,-24.74,1998-01-27 00:00:00,1,5.239999999999998,500.5594982092194,3.2399999999999984,0.8661363848820243,-999.0,1023.9999143263998,1998-01-27 00:00:00,217.4,217.2,-0.20000000000001705,-24.09,999.0,999.0
190,200,-22.15333333333334,1998-01-27 23:00:00,1,4.831111111111117,2091.069421526826,-5.946666666666662,0.8109280071951293,12.89,-1011.89,1998-01-27 23:00:00,224.1,225.4,1.3000000000000114,-22.17,74.75957,-155.3301
191,201,-20.43636363636364,1998-01-28 11:00:00,1,4.158585858585855,2096.3833848938866,-3.8236363636363606,0.6173463467875228,8.58,-1007.58,1998-01-28 11:00:00,229.6,223.9,-5.699999999999989,-20.63,74.834,-155.5553
192,202,-21.066666666666663,1998-01-29 11:00:00,1,10.533333333333331,1892.899551954327,8.166666666666666,0.7902710854306259,11.56,16.2066384743323,1998-01-29 11:00:00,228.8,224.3,-4.5,-20.9,74.98087,-155.87892
193,203,-20.0,1998-01-29 23:00:00,1,8.5,1731.2069810191967,7.1999999999999975,0.8450534639010208,9.45,12.643280898420755,1998-01-29 23:00:00,232.2,230.3,-1.8999999999999773,-19.98,75.05029,-156.06913
194,204,-19.266666666666666,1998-01-30 11:00:00,1,5.966666666666665,2152.952203690965,4.466666666666667,0.857767046068614,9.25,1.439868156788231,1998-01-30 11:00:00,234.6,237.1,2.5,-19.36,75.10523,-156.22285
195,205,-18.0,1998-01-30 23:00:00,1,3.8000000000000025,1925.58791798426,-2.6999999999999997,0.7925084954086891,2.12,-0.7343626318207421,1998-01-30 23:00:00,230.8,238.4,7.599999999999994,-20.41,75.13912,-156.31006
196,206,-26.86451612903225,1998-01-31 11:00:00,1,11.96451612903225,2251.1743866240777,5.014516129032248,0.4206102596205847,-999.0,0.0,1998-01-31 11:00:00,,,,,,
197,207,-26.19375,1998-01-31 23:00:00,1,9.818749999999998,1890.216914353352,4.693749999999998,0.3384162431891173,-999.0,1015.22199012433,1998-01-31 23:00:00,,,,,,
198,208,-31.49285714285714,1998-02-01 12:00:00,2,14.29285714285714,1976.6622100816728,12.49285714285714,0.2858610044035394,-999.0,1014.5974005504992,1998-02-01 12:00:00,,,,,,
199,209,-28.162068965517246,1998-02-01 23:00:00,2,13.89540229885058,1576.0185720339878,13.437068965517245,0.2339336750166851,-999.0,0.0,1998-02-01 23:00:00,,,,,,
200,210,-18.866666666666664,1998-02-02 11:00:00,2,2.8333333333333286,2201.7377951413578,0.716666666666665,0.5077747879985605,-999.0,1006.7748549388642,1998-02-02 11:00:00,,,,,,
201,211,-19.84761904761905,1998-02-02 23:00:00,2,2.080952380952386,1918.1424709180455,1.8976190476190524,0.7140142897325191,-999.0,1007.3348444970372,1998-02-02 23:00:00,,,,,,
202,212,-29.5,1998-02-03 12:00:00,2,12.65,865.4741141281307,11.433333333333334,0.6942170260241617,-999.0,1005.1859464184884,1998-02-03 12:00:00,,,,,,
203,213,-32.60909090909092,1998-02-03 23:00:00,2,15.959090909090918,777.2204260181966,14.609090909090916,0.564226714673898,-999.0,1004.2199269962276,1998-02-03 23:00:00,,,,,,
204,214,-33.6,1998-02-04 12:00:00,2,17.3,1004.123327066792,16.150000000000002,0.5071043757457904,-999.0,0.0,1998-02-04 12:00:00,,,,,,
205,215,-32.045,1998-02-04 23:00:00,2,15.795000000000002,1849.6467567112863,14.345000000000002,0.3872841003286486,-999.0,1010.0061746146682,1998-02-04 23:00:00,,,,,,
206,216,-28.177777777777774,1998-02-05 11:00:00,2,13.577777777777774,2056.334075138989,12.34444444444444,0.2809756804703298,-999.0,0.0,1998-02-05 11:00:00,,,,,,
207,217,-16.636363636363637,1998-02-06 23:00:00,2,7.136363636363637,1344.5807317651545,6.696363636363635,0.7826216760742803,-999.0,1005.939888324261,1998-02-06 23:00:00,,,,,,
208,218,-18.075862068965524,1998-02-07 11:00:00,2,6.325862068965524,1576.1874624890906,5.475862068965524,0.7331572631419531,-999.0,1012.275,1998-02-07 11:00:00,,,,,,
209,219,-33.1875,1998-02-07 23:00:00,2,8.287500000000001,2299.049525315684,7.587499999999995,0.2484345571760658,-999.0,1017.5593215624154,1998-02-07 23:00:00,,,,,,
210,220,-32.422222222222224,1998-02-08 11:00:00,2,9.722222222222223,1782.8189980479438,9.472222222222223,0.2953729937539394,-999.0,0.0,1998-02-08 11:00:00,185.1,126.9,-58.19999999999999,-33.92,75.04781,-157.99166
211,221,-30.64545454545454,1998-02-09 00:00:00,2,7.085454545454539,2703.220635180486,4.820454545454538,0.4266540680224795,-999.0,1023.8073771909968,1998-02-09 00:00:00,189.4,136.7,-52.70000000000002,-32.57,74.97972,-157.79176
212,222,-32.9,1998-02-09 23:00:00,2,12.0,670.6187553255429,10.9,0.5560183014861517,-999.0,0.0,1998-02-09 23:00:00,181.7,137.2,-44.5,-35.08,74.93257,-157.76524
213,223,-33.015625000000014,1998-02-10 23:00:00,2,13.890625000000018,1246.832838985094,13.14419642857144,0.359680298459454,4.34,-1003.34,1998-02-10 23:00:00,180.2,139.8,-40.39999999999998,-35.61,74.91873,-157.75288
214,224,-32.267647058823535,1998-02-11 11:00:00,2,13.867647058823533,1323.5879976249812,12.967647058823534,0.4302297595319547,-999.0,0.0,1998-02-11 11:00:00,180.0,142.6,-37.400000000000006,-35.71,999.0,999.0
215,225,-33.48387096774194,1998-02-11 23:00:00,2,15.017204301075278,1479.8235704590024,14.983870967741945,0.3616070230236258,-999.0,1013.7349495041254,1998-02-11 23:00:00,177.1,135.8,-41.29999999999998,-36.66,999.0,999.0
216,226,-30.05454545454545,1998-02-12 11:00:00,2,11.25454545454545,1441.0259156669729,11.12954545454545,0.3262493639363593,4.9,8.401227607260955,1998-02-12 11:00:00,186.5,149.7,-36.80000000000001,-33.59,74.91402,-157.77239
217,227,-31.51875,1998-02-12 23:00:00,2,12.908749999999998,813.9003584236,9.218749999999991,0.4013225488925586,3.35,10.539906048783562,1998-02-12 23:00:00,179.5,136.4,-43.099999999999994,-35.83,74.91276,-157.79864
218,228,-30.08571428571428,1998-02-13 12:00:00,2,9.745714285714286,703.305090385499,8.502380952380953,0.5417978972567222,3.12,9.35766499452259,1998-02-13 12:00:00,184.4,140.8,-43.599999999999994,-34.22,74.91143,-157.82802
219,229,-32.36875,1998-02-13 23:00:00,2,10.85763888888889,1555.495275164807,10.854464285714286,0.4686568854180455,3.54,5.2470673035620825,1998-02-13 23:00:00,179.9,135.6,-44.30000000000001,-35.65,74.9086,-157.83769
220,230,-33.206896551724135,1998-02-14 12:00:00,2,11.706896551724135,1265.6748250823146,11.356896551724134,0.3757011247341085,3.53,6.774682182175695,1998-02-14 12:00:00,175.8,130.9,-44.900000000000006,-36.98,74.90087,-157.85557
221,231,-32.38181818181819,1998-02-14 23:00:00,2,11.20681818181819,1465.5533240194982,11.08181818181819,0.2152043728220299,4.04,3.630000000000001,1998-02-14 23:00:00,174.0,123.5,-50.5,-37.56,74.89899,-157.8536
222,232,-33.51538461538462,1998-02-15 11:00:00,2,12.665384615384616,2417.8156619998776,12.01538461538462,0.4031575615713184,3.65,1.180000000000001,1998-02-15 11:00:00,174.7,130.2,-44.5,-37.33,74.89847,-157.85343
223,233,-33.1,1998-02-15 23:00:00,2,13.0,1525.7998587061104,12.725,0.373203838021488,2.24,3.648808546493149,1998-02-15 23:00:00,169.7,138.3,-31.399999999999977,-39.04,74.89867,-157.853
224,234,-34.614285714285714,1998-02-16 11:00:00,2,13.114285714285714,1789.2895270380477,12.001785714285711,0.2873435169462252,3.06,-1002.06,1998-02-16 11:00:00,171.2,133.4,-37.79999999999998,-38.51,74.89852,-157.85353
225,235,-35.43076923076922,1998-02-17 00:00:00,2,12.730769230769225,726.2013107295403,10.330769230769224,0.4764859365379272,3.92,4.759944311046802,1998-02-17 00:00:00,175.8,129.9,-45.900000000000006,-36.88,74.89654,-157.84772
226,236,-33.7,1998-02-17 11:00:00,2,9.300000000000004,1063.7343069926633,8.800000000000004,0.3880700237310319,4.21,6.2923539314767565,1998-02-17 11:00:00,174.1,133.8,-40.29999999999998,-37.48,74.89241,-157.8376
227,237,-35.62666666666667,1998-02-17 23:00:00,2,14.626666666666672,1665.0735434921785,14.326666666666672,0.1978472068473265,4.35,7.209995598308218,1998-02-17 23:00:00,172.0,115.0,-57.0,-38.1,74.89091,-157.8347
228,238,-36.24444444444444,1998-02-18 23:00:00,2,17.144444444444442,1715.1379859331007,17.019444444444442,0.4411363138563949,2.2,6.344418930924193,1998-02-18 23:00:00,171.2,132.7,-38.5,-38.4,74.89088,-157.8351
229,239,-33.50909090909091,1998-02-19 11:00:00,2,14.209090909090907,1691.2722594252411,13.969090909090909,0.300022545749178,1.39,6.349993398333027,1998-02-19 11:00:00,164.2,125.0,-39.19999999999999,-40.79,74.8909,-157.83521
230,240,-33.575,1998-02-19 23:00:00,2,16.475000000000005,1276.0897375425925,15.375000000000004,0.2928803753509653,-999.0,1003.1527077754496,1998-02-19 23:00:00,,,,,,
231,241,-28.2625,1998-02-20 11:00:00,2,9.662499999999998,854.4356399365151,6.487499999999997,0.2960407758034961,5.47,9.346232292900876,1998-02-20 11:00:00,201.8,208.3,6.5,-28.64,74.90063,-157.94309
232,242,-34.09545454545456,1998-02-20 23:00:00,2,15.39545454545456,964.937669472164,14.36688311688313,0.2388720644306221,4.86,13.332691961084777,1998-02-20 23:00:00,179.2,133.3,-45.89999999999998,-35.59,74.93006,-158.1404
233,243,-28.23333333333333,1998-02-21 11:00:00,2,10.01904761904762,1003.1987994438708,9.008333333333336,0.1893238930765551,8.41,14.691179682480552,1998-02-21 11:00:00,180.4,133.9,-46.5,-35.19,74.95214,-158.42968
234,244,-32.1,1998-02-21 23:00:00,2,10.900000000000002,1569.2808018078947,10.8,0.2981738784598869,-999.0,1020.3349675049468,1998-02-21 23:00:00,,,,,,
235,245,-29.12142857142857,1998-02-22 11:00:00,2,9.496428571428574,1597.1733293580126,8.678571428571427,0.4151373334381212,9.72,9.415714285714284,1998-02-22 11:00:00,193.5,142.5,-51.0,-30.93,74.96833,-158.99096
236,246,-25.814285714285703,1998-02-22 23:00:00,2,9.814285714285706,1545.784459696499,8.264285714285705,0.4322332992499961,9.8,12.992456625533396,1998-02-22 23:00:00,203.1,171.2,-31.900000000000006,-28.04,74.98186,-159.26734
237,247,-23.8,1998-02-23 11:00:00,2,9.914285714285713,2277.0677001875024,1.1000000000000014,0.8577634714908344,7.95,4.56975754785723,1998-02-23 11:00:00,217.7,213.8,-3.8999999999999773,-23.82,75.0041,-159.4894
238,248,-21.892857142857142,1998-02-23 23:00:00,2,7.892857142857142,2194.3095966788705,6.042857142857143,0.804082538345958,5.76,7.444874307451329,1998-02-23 23:00:00,225.3,224.9,-0.4000000000000057,-21.66,75.03841,-159.53822
239,249,-22.06896551724139,1998-02-24 11:00:00,2,7.21896551724139,2283.899718829348,-2.2810344827586064,0.8001785061222054,0.67,2.1522867573271096,1998-02-24 11:00:00,224.6,222.5,-2.0999999999999943,-21.87,75.03983,-159.46821
240,250,-25.3,1998-02-24 23:00:00,2,0.984848484848488,3116.391649290347,-2.6999999999999997,0.6768905145092635,9.03,-1.9101480885922868,1998-02-24 23:00:00,213.3,209.3,-4.0,-25.13,75.0257,-159.34726
241,251,-27.92173913043478,1998-02-25 11:00:00,2,3.5467391304347835,1293.5045198087723,3.5217391304347814,0.20623222011661,6.69,3.5098096954322395,1998-02-25 11:00:00,177.3,125.2,-52.10000000000001,-36.16,75.0095,-159.20254
242,252,-35.92592592592592,1998-02-25 23:00:00,2,10.945925925925916,1193.054120198054,10.597354497354488,0.3092613325478385,-999.0,1003.8334800092188,1998-02-25 23:00:00,171.2,127.4,-43.79999999999998,-38.28,999.0,999.0
243,253,-35.66538461538463,1998-02-26 11:00:00,2,11.540384615384628,1547.1006304980683,11.498717948717964,0.2388904540392861,3.1,1.0664284431317914,1998-02-26 11:00:00,163.3,131.7,-31.600000000000023,-41.08,75.00323,-159.16109
244,254,-33.0,1998-02-26 23:00:00,2,12.5,2378.2381536014964,11.933333333333334,0.2407212318904123,7.19,5.244574664641614,1998-02-26 23:00:00,180.0,134.3,-45.69999999999999,-35.36,75.00433,-159.24146
245,255,-19.45384615384616,1998-02-27 12:00:00,2,7.670512820512824,1898.06050095205,3.2538461538461583,0.8462600676208839,9.7,6.778981935673514,1998-02-27 12:00:00,221.4,225.9,4.5,-22.95,75.03606,-159.57093
